,text,status,predict_proba
33332, hpclub а вдруг я попаду в дурацкое положение тебе не нужно этого бояться это у тебя в крови ,0,0.7623237940768459
33334,вот все таки интересно для чего им нужен собор неужто денюшков не хватает или подсчитывают недополучение прибыли уже пора оставить собор в покое ,0,0.7742895596577464
33335,нож и порез вдоль руки и кровь ты уже лежишь в ванной и понимаешь что ты правильно сделал что ты никому не нужен и все пару секунд и ты мертв ,0,0.6243896151141495
33340,срочно требуется кредитный донор сумма кредита 250000р сумма отката 50000 кредит наличными либо кредитная карта оформляем у нотариуса договор о передаче кредитных обязательств оплату в сроки гарантирую просьба писать реально заинтересованным лицам ,0,0.7017285439559603
33342,ваш комментарий 4 отр вам рад давайте вместе держаться сама идея очень актуальная что нужно собой лишь мысль заберешь зародыш в эволюции душ седим как в человеческой клетке решая проблемы стараясь помочь себя найти вот в чем вопрос на что ты способен а есть для чего одни лишь вопросы и жизнь как допрос живем мы в сестеме способен понять так хочется правду узнать и хоть что то успеть в этом мире поменять ,0,0.905974140884096
33344,победитель соревнований будет определяться по сумме длин 5 ти самых крупных карасей пойманных участником всех рыб измеряем целиком до окончания чемпионата участник должен сам удалить не нужные фотографии ,0,0.5816620216052042
33345,надежда как известно умирает последней и уже в который раз не пора ли вообще вычеркнуть территорию геноцида индейцев из российского обихода то есть пока не восстановят популяцию индейцев как минимум ну что на самом деле россии нужно на той пропитанной кровью земле ладно было бы понятна тяга к светлому к человеческому а так тьфу нечисть одна и кто это бы туда тянулся ,0,0.7138550405951173
33346,6 продуктов делающих вас сонными вы ходите как зомби весь рабочий день возможно причина в вашем вчерашнем ужине чего нужно избегать на своем столе вечером мы сейчас и расскажем что не стоит есть вечером 1 все наверное знают что пить кофе перед сном ну совершенно не полезно равно как и наедаться сладостями вызывающими скачки сахара в крови ,0,0.8397790997272059
33347,всем привет помогите все кто может ,0,0.9999269209852178
33349,салійчук олег донорua ,0,0.8740705367640089
33350,срочно нужен донор для телефона dns s4503 а именно нужен экран ,0,0.9706403634806321
33361,позорные хроники гибели империи зла взалкавшие крови зверства русских на территории германии ,0,0.6649302299976352
33368,конечно если б не ты я не встречала б рассветы твои слова прожгли во мне кровь и понимаю что больше ты не нужен ,0,0.8995871970381056
33369,файлы minecraft vampirism 1 7 10 скачать http www playground ru files minecraft_vampirism_1_7_10 125436 utm_source vk amp utm_medium social amp utm_campaign minecraft ,0,0.7839279793642148
33370,женщина хочет выглядеть шикарной всегда и везде ,0,0.8279010195072511
33373, в_ищу_тебя эй джейс у которого слишком дофига фамилий самомнения и который увел любовь моей жизни даже не щелкнув пальцами я конечно благодарен что ты дал мне тогда свою кровь но нам нужно серьезно поговорить впрочем можно и не об этом жду в _джеймонживи с запиской попробуем p s я серьезно не уверен сам с какой стороны и что хочу отыграть знаком как с сериалом фильмом так и с частью книг но если кого то выносит с этих двоих так же как и меня то заглядывайте я не кусаюсь если не попросить ,0,0.8741670399803214
33374,мо орехово зуево очень нужен дом ,0,0.9755202514293515
33375,срочно в фокинском районе на улице челюскинцев 2 возле подъезда лежит собака до кости раздирает лоб вся в крови возможно власоед нужна любая помощь телефон 89208495262 даша 89003603645 арина ,0,0.9922742410922899
33378,хэй народ никому щенок не нужен а то мне с ним уже всю кровь выпили ,0,0.9759839193536225
33381,никогда не любил фактор 2 но у кореша в тачке играла эта песня и напомнила лихую молодость ,0,0.63659079893968
33394,жизнь коротка нарушай правила прощай быстро смейся неудержимо целуй медленно танцуй будто никто не смотрит пой будто никто не слышит люби будто никто не причинял тебе боль ведь жизнь дается человеку один раз и прожить ее надо так чтобы там наверху одурели и сказали ну ка повтори ,0,0.5957349687724909
33395,смотрите бад хромлипаза эксперт консультант ольга бондарева о сахарном диабете на youtube ,0,0.6254333470382469
33397, ты не правильно режешь если хочешь покончить с собой то нужно резать вдоль будет сложнее остановить кровь как ты сюда попал если пытаешься покончить с собой то для начала закрой дверь ,0,0.9149580876390259
33399,куплинов всё за мной лёха я знаю куда ты вперёд меня не лазий смотри алекс я за тобой похожу давай куплинов пойдём пойдём пойдём алекс да да да я тут был куплинов короче мне лёха нужна твоя кровь алекс ахаха с удовольствием давай garry s mod смерть и подставы 30 36 00 ,0,0.6092369169331019
33400,дорогие друзья найдены три бездомных щенка щенкам очень нужен кров щенки приветливые веселые игривые в силу своего возраста будут прекрасными друзьями помощниками все щенки разные по окраске и по характеру могут жить как в доме так и в квартире щенкам и их маме очень нужна выша помощь не оставайтесь равнодушными помогите устроить щенкам счастливое будущее по вопросам пишите в личку ,0,0.9804482683863941
33402,почечная недостаточность ночное посещение в туалет 2 3 раза за ночь ,0,0.8606728449077055
33404,и я взял этот острый с кухни нож и я тебя любил а ты сука здохни за лож море крови мне уже похуй лопата и чёрный пакет мне нужен плотный ,0,0.6561794867948013
33417,нужны суррогатные мамы с положительной группой крови программа в киеве без ожидания строго от 23 лет ,0,0.9978939717433607
33421,нет ничего невозможного если ты охренела до нужной степени ,0,0.9566632591119008
33424,доброго времени суток данная группа создана помогать не только детям с дома малютки но и людям которые в ней нуждаются если вам требуется помощь вы можете обратиться к нам очень часто требуется кровь для людей ни чего не стоит им помочь и сходить её сдать вам уважаемые друзья постараемся помочь людям и сделать этот мир чуть чуть добрее с уважением администрация ,0,0.9998591990218015
33427, требуется rabota_v_aktau врач лаборант и врач эпидемиолог в областной центр крови требуются контакты по ссылке http va kz announcements rabota_obuchenie trebuetsya 179110 utm_source rabota_vk ,0,0.9371440028635202
33428,во владимире проходит всероссийская донорская акция автомотодонор донор для тех кто за рулем во владимире началась акция автомотодонор она пройдет с 25 по 28 апреля только за прошлый год в регионе читать далее хотелось жить http region33 ru vo vladimire proxodit vserossijskaya donorskaya akciya avtomotodonor ,0,0.819253112619458
33430,каждому посылается то что он способен вынести я не прошу себе испытаний но знаю что испытания нужно уметь оборачивать себе на пользу без трудностей не было бы и счастья в жизни не бывает ничего бесплатного все нужно выстрадать поэтому конечно все настоящее всегда дается кровью ,0,0.845716810640859
33434,я не прошу себе испытаний но знаю что испытания нужно уметь оборачивать себе на пользу без трудностей не было бы и счастья в жизни не бывает ничего бесплатного все нужно выстрадать поэтому конечно все настоящее всегда дается кровью ,0,0.8927812359655836
33435,анонимно пожалуйста врачи в омске на ввк тоже будут платными и будут там такие как гинеколог и стоматолог в ответах ниже вы их не упоминали и нужно ли будет сдавать кровь и другие анализы _______________ врачи будут бесплатными гинеколога скорее всего не будет стоматолог будет анализы сдаются но не все ,0,0.9842945127684087
33439,срочно нужен кредитный донор в астрахани сумма 800000 тыс руб более подробно лично ,0,0.9821577087315176
33440,слёзы опять наушники музыка вены лезвие порезы кровь спасибо тебе моя любовь ,0,0.5176669647988064
33441,завтра последний день сдаем фото на удостоверение школьника на 2016 2017 учебный год коме не нужны пишем отказные заявления на имя директора завтра дети 2000 и 2001 года сдают анализы кровь и моча ,0,0.9970496728283641
33442,хочешь я буду для тебя донором мне не нужны ни органы ни кровь если ты не дорожишь мной и пусть у тебя лишь болит голова забирай хочешь я отдам тебе все деньги мне они не нужны если ты не смотришь на меня и пусть у тебя лишь не хватает пару тысяч забирай хочешь я буду для тебя петь твои любимые песни мне не жалко голоса если ты не говоришь со мной и пусть у тебя лишь сломан один наушник хочешь я стану твоим солнцем мне плевать на все если ты не греешься мной и пусть ты даже не знаешь о моих чувствах хочешь ,0,0.9510093066508112
33447,во владимире проходит всероссийская донорская акция автомотодонор только за прошлый год в регионе произошло около 3000 дтп в них погибло 389 человек почти 4 тысячи были травмированы многим пострадавшим требовалось переливание крови инициатором всероссийской акции автомотодонор стала владимирская читать далее http region33 ru vo vladimire proxodit vserossijskaya donorskaya akciya avtomotodonor 2 ,0,0.5324386061520324
33451, id359422776 анастасия сафонова id230608658 polina smirnova id230563048 марина рослина ,0,0.5882169534899097
33452,вы далбаёбы ни хуя щас поукой не уебали не тревоте больше у меня крови ваша пощпсм олщза не нужна ,0,0.7891395975186253
33456,на то я жена чтобы поддерживать мужа в трудных ситуациях а не стать обузой мужчины ослабевают когда понимают что никому не нужны их подвиги и не для кого покорять вершины они тоже из плоти и крови в них тоже бывает уязвимость только с поддержкой любимой женщины они многого добьются ,0,0.8967221239176238
33458,не виноват никто проблема не в суициде не подбирешь ты код и он к тебе не выйдет тебе был нужен донор для пересадки сердца это был он подруга хотя уже не верится ,0,0.9866499918789865
33463,abc сколько времени нужно вампиру чтобы высосать у человека кровь сколько времени нужно вампиру на то чтобы уморить человека высасывая у него кровь британские ученые решили задачу опираясь на гидродинамику чтобы высосать у человека 15 крови через сонную артерию дракуле потребовалось бы 6 минут 24 секунды http bit ly 233nltr ,0,0.8150263467037173
33464,вампиру нужно всего 6 минут 24 секунды чтобы высосать у человека кровь http bit ly 1vacx2e темы британские ученые вампиры дракула исследование британскиеученые вампиры дракула исследование ,0,0.5115795622520452
33465,мальчика 5 ти лет спросили готов ли ты отдать кровь своей сестре 2года которая была при смерти и ей срочно нужно переливание крови он сказал что готов после переливание он тихо и испуганно спросил а через сколько минут я умру он думал что это будет стоить ему жизни но все равно согласился ,0,0.9823042037057426
33469,нужен донор для моего планшета нужны кнопки ,0,0.9835302719682341
33470,новая закупка хозяйственный рай выбор огромный группа https vk com best_vibor_sp заказ в тему https vk com topic 77608063_33498160 offset 0 альбом https vk com album180170435_230999110 ,0,0.8446474394710891
33471, важно то что мной пройден весь этот путь уверен у тебя есть время на ещё одну игру не так ли почему бы и нет всё же наших жилах течёт одна кровь я только использую немного твоей крови чтобы снять заклятие папочки то есть тебе нужен кусочек меня ладно братец попробуй достать его ,0,0.9544024387679731
33478,мальчика 5 ти лет спросили готов ли ты отдать кровь своей сестре 2 года которая была при смерти и ей срочно нужно переливание крови он сказал что готов после переливания он тихо и испуганно спросил а через сколько минут я умру он думал что это будет стоить ему жизни но все равно согласился ,0,0.9884902331226798
33480, samaraspermbank ,0,0.903601242103625
33481,киев очень нужен репост для кошки алисы ей очень нужен дом она бывшая домашняя стерилизованная и супер ласковая бывшая домашняя у нее умерла хозяйка и она живет у продавца в торговом киоске летнего типа она очень наивна и верит людям это и плохо бывших домашних очень жаль может кто то сжалится и даст ей кров каждый репост важен у нее должен быть хоть один шанс тел 0688680240 0936065046 0663395412 ,0,0.991428727947651
33482, дай мне это ни за что у тебя есть свой но я хочу и твой ну и что ты будешь делать со всей этой силой неважно сколько усилий ты приложишь ты никогда не станешь таким как твой отец ты зря тратишь время мы сыновья спарды в каждом из нас течёт его кровь но что ещё важнее его душа и теперь моя душа говорит что хочет остановить тебя к сожалению брат наши души не ладят мне нужно больше силы а мы должны были быть близнецами близнецами верно ,0,0.9149285616883417
33486,проект донорство ума это разумный и бесплатный шанс спасти чью то жизнь сделать это можно став потенциальным донором костного мозга всё что нужно для этого на первом этапе всего лишь сдать 20 мл крови и попасть в национальный регистр доноров костного мозга ,0,0.9981697024345153
33488,http tobolsk info 2016 34125 srochno trebuetsya krov dlya mnogodetnogo ottsa v tobolske ,0,0.9071527932458797
33490,я всегда знала что есть хорошие люди в этой профессии и я очень рада что мне повезло таких узнать их пусть и мало и пусть они уходят из отрасли раньше чем нужно просто не сумев сломать систему и не захотев чтобы она ломала нас но они есть за два года службы мы видели больше плохого чем хорошего но это просто не мыслимый опыт который дался нам очень не просто ,0,0.9848490708433505
33491,где в речице можно кровь сдать или в гомеле ,0,0.9620358988450127
33493,орехово зуево очень нужен дом ,0,0.9631352016087191
33494,пес чак овчар наш подопечный возраст 5 лет находится на передержке после укуса клеща пес сейчас в очень плохом состоянии нужно срочно сдать анализ крови который стоит около 200 грн нужна материальная помощь пожалуйста помогите его спасти наши реквизиты номер карты приватбанк 4149 4378 6177 3552 получатель проноза тамара ,0,0.9974563453974343
33498,мальчика 5 ти лет спросили готов ли ты отдать кровь своей сестре 2 года которая была при смерти и ей срочно нужно переливание крови он сказал что готов после переливания он тихо и испуганно спросил а через сколько минут я умру он думал что это будет стоить ему жизни но все равно согласился ,0,0.9884902331226798
33499,друзья дмитрию найден донор костного мозга сбор средств продолжается нужна помощь сейчас дмитрию закончен второй курс высокодозной химии не смотря на то что восстановление после химии идет очень медленно показатели крови уже в норме дата трансплантации пока не назначена внимание организаторы сбора средств для дмитрия зоренко наши коллеги благотворительный фонд адвита наш фонд оказывает только информационную поддержку http www advita ru dzor1 php ,0,0.9977999875122292
33503,по такому принципу получается что это нормально и благородно со стороны чеченцев что они взрывали жилые дома в россии ведь чем отличаются российские дети от чеченские женщины от чеченских женщин какая разница между стариками в россии и в чечне почему русским было позволено уничтожать их а чеченцам нет только за это они уже достойны уважения кровь зп кровь жизнь за жизнь значит нужно к лику святых привести чеченцев которые уничтожали русских ведь все что они хотели так это выйти с сотава рф ,0,0.7662558186089901
33505,ужасная месть умирающего мужа неверной жене ,0,0.7729434060300168
33506,ukraine found for animal protection ufap сегодня в 20 25 киев очень нужен репост для кошки алисы ей очень нужен дом она бывшая домашняя стерилизованная и супер ласковая бывшая домашняя у нее умерла хозяйка и она живет у продавца в торговом киоске летнего типа она очень наивна и верит людям это и плохо бывших домашних очень жаль может кто то сжалится и даст ей кров каждый репост важен у нее должен быть хоть один шанс тел 0688680240 0936065046 0663395412 ,0,0.9841354737198195
33507,когда будет близжайшая сдачи крови что вообще делать нужно с кем можно связаться по этому поводу ,0,0.9969160007522118
33510,не нужно ремновать не нужно бить нужно девушку телом и кровю любить ,0,0.8021592643316442
33511,владимир высоцкий нас не нужно жалеть ,0,0.9354039594873103
33512,мальчик который сегодня утром кровь сдавал в лаборатории в 9 10 часов отзовись пожалуйста ты был в чёрной куртке примерно лет 20 ты ещё за школьниками стоял по делу нужен ,0,0.9965507684801195
33515,дорогие доноры http yadonor ru спасибо вам за то что отдавая часть своей крови вы не только физически помогаете другим выжить вы передаете часть своей доброй светлой и щедрой души вы меняете мир к лучшему и это достойно благодарности каждый из нас может сделать доброе дело спасти чью то жизнь и это доброе дело нужно сделать здесь и сейчас не ждать других обстоятельств переливание крови требуется регулярно а особенно детям ,0,0.9991202033853797
33518,просто раньше музыка была лучше ,0,0.9754879076861543
33522,неправильно нужно делать порезы вертикально так сложнее остановить кровь американская история ужасов ,0,0.6927702511279575
33523, жж ужасная месть умирающего мужа неверной жене ,0,0.7326893567454992
33525,комар vs человек борьба за кровь шокирующие подробности о тюменских комарах кто им по вкусу и почему подробности www vsluh ru longreads 124 ,0,0.8059163435955887
33527,где то читал что отношения как новые ботинки поначалу ты сдуваешь с них пылинки а через некоторое время тебе насрать херачишь по лужам пинаешь говно а я считаю что обувь всегда нужно беречь и ухаживать за ней а ещё бывает что она тебе очень нравится но её нужно разносить и ноги в кровь и больно но нужно потерпеть зато потом легко и комфортно дубль ган ,0,0.8934828947021125
33529, tashan_e_ishq запретная любовь пощечина бесстыжий вам обоим ни капли не стыдно вы и в болезни нашего кунджа нашли возможность воспользоваться ситуацией фу сегодня ты дал свою кровь кунджу но больше не потребуется не нужно нам ваше одолжение я нашла для своего кунджа донора крови понятно вам держитесь подальше от нас и от нашей семьи со своими коварными планами иначе запрятать за решетку к тебе твою мать мне не займет много времени понял ,0,0.8624242946536447
33534,об этом нужно знать ,0,0.9819456705843917
33541,очень нужна ваша помощь ,0,0.9998753737814577
33546,друзья нужна помощь ,0,0.9998521427233573
33549,с днем рождения мой любимый сынуля мой драгоценный сын моя родная кровь огромной гордостью себя переполняю так безгранична к сыну мамина любовь своей я жизни без тебя не представляю ,0,0.9060080395069433
33552,рекордсмен этого человека нужно не в реанимацию отправлять а в книгу рекордов гиннеса ,0,0.895433565921362
33553,главная моя проблема в том что в заднице еще играет детство а жить уже нужно по взрослому ,0,0.9564598973947669
33554,одному арабскому нефтяному шейху срочно понадобилось переливание крови у шейха группа крови очень редкая и нашли ее только у одного еврея тот согласился сделали переливание за что араб подарил еврею дом и машину через год та же история срочно нужна кровь еврей с радостью бежит в пункт по переливанию крови за что арабский шейх дарит еврею коробку печенья еврей удивлённо но прошлый раз вы подарили мне дом и машину араб а в тот раз во мне ещё не было еврейской крови ,0,0.6974132547750567
33556,бояться нужно не мёртвых а живых ,0,0.7125719583056326
33557,бояться нужно не мёртвых а живых корнелия функе чернильная кровь ,0,0.5006055019972344
33559,спасибо всем большое временно сбор для ткачёва дениса александровича закрыт на данный момент собрано нужное количество крови ,0,0.9958479203719318
33566, иногда тебе нужно истечь кровью чтобы понять что ты жив и у тебя есть душа ,0,0.8039295637003225
33570,шёл однажды парень с девушкой по парку а на встречю им качёк парень этот был хиляк но вовсе не простяк занимался боксом он уже много лет подходит к девушке этот качёк и начял приставать к девчёнке той а парень пору не даёт подходит он к качку в лицо ему со всей силы бьёт качёк упал но тут же встал и в ответ его ударил по лицу парень кровь с лица убрал и псу тому он настучял тогда да понел тот качёк что не важна масса тела а очень нужен сильный дух ,0,0.9155605350896664
33571,здравствуйте очень просим вас разместить от имени группы пост с просьбой о помощи игорю приятелеву 9 лет г ноябрьск диагноз острый лимфобластный лейкоз рак крови https vk com spasi_igorya w wall 109164364_300 all пожалуйста сделайте в группу репост этой записи нам очень нужна информационная помощь все документы в группе https vk com spasi_igorya заранее благодарны вам ,0,0.9999777076379546
33572, я искренне сожалею за все те неприятности что я вам доставляю и нет иного способа искупить свои грехи кроме самоубийства тебе не нужно умирать если ты зарежешь себя и забрызгаешь всё кровью прибраться тут будет ещё большей проблемой себастьян вы такой добрый ,0,0.8320273653807528
33573,чи знали ви що кожні 2 секунди хтось потребує переливання крові а що при одній автомобільній аварії потрібно для порятунку життів в середньому 4 5 л крові в той час коли за один раз людина здає 450 мл одна із найбільших проблем в донорстві це необізнаність людей що вони можуть допомогти наші опитування свідчать що 80 людей могли б і хотіли здати кров якби їм запропонували цікавепродонорство donorua ,0,0.9683023817475536
33575,подработка для мам москва питер калининград требуются доноры ооцитов яйцеклетки требования девушка 20 35лет без вредных привычек кровь только полностью здорова не склона к полноте наличие одного здорового ребенка обязательно оплата 50 000руб обследования за наш счет в инвитро и мед эксперте перелеты в санкт петербург такси и наш сопровождающий сотрудник клиника одна из лучших в питере все легально безопасно официально заключаются договора с фирмой и клиникой подробности в личном сообщении ,0,0.994155818875138
33578,и хорошо что он не знает про такую как я и что в мечтах моих ванильные снежинки зима а под шагами босоногими метели и лед он больше никогда из мыслей моих не уйдет и мне не стыдно закричать о том что это любовь его слова на 3 минуты так прожгли мою кровь я продолжаю повторять себе что все хорошо но понимаю он мне нужен нужен еще ,0,0.6680709517213551
33579,как нужно бороться с преступностью не то что в вашем пендостане или гейропе ,0,0.8831310901878237
33581,транспорт есть трансфер на 7 человек до станция переливания крови и обратно нужно скинуться на бензин только примерно 1500 выйдет на 7 если есть желающие отпишитесь в комментариях ,0,0.9992901446570168
33588,мы не только с тобой родные по крови нас с тобой по роднили голубые погоны и береты ,0,0.858437138382351
33589,профессиональная реклама в вк что мы сделаем подбор 4 профилей покупателя вашего товара услуги анализ эффективности ваших рекламных компаний настройка всех видов рекламы в вк и мы найдём именно того клиента который нужен вам рост вес возраст цвет глаз группа крови и оттенок кожи заполнение ведение и раскрутка групп в любых социальных сетях и ,0,0.798221962389889
33596,итак дамы и господа в моей комнате проснулся первый комар будем звать его димой и теперь мне нужно его терпеть до утра блеск жалко что комары сосут кровь а не жирок ,0,0.8871058695280075
33597,мы по тебе скучаем седня нам никто не нужен эти моменты нас ломают разрывают душу если ты даж не веришь в бога за других молись все кого я знал и кто погиб давайте rest in peace я вижу пустоту за горизонтом плачет солнце друзья приходят и уходят капля крови льеться я это говорил и повторю ещё раз нука еби свою жизнь пока живешь будто она шлюха здесь темнота за горизонтом плачет солнце друзья приходят и уходят капля крови льется я это говорил и повторю ещё раз нука еби свою жизнь пока живешь будто она шлюха ,0,0.5072240069781254
33598,к нам едет мурат тхагалегов ,0,0.8784537341057616
33601,железнодорожная травма ,0,0.9554260002699727
33606,томас джефферсон дерево свободы нужно поливать время от времени кровью патриотов и тиранов это для него естественное удобрение ,0,0.7325287368501286
33608,сейчас за окном идёт дождь и гремит гром как же я люблю такую погоду музыка это то что сейчас нужно 4 20 ,0,0.8650496058029642
33610,всем привет поступила информация из станции переливания крови что необходимое количество крови для переливания уже сдано больше сдавать не требуется спасибо огромное всем кто откликнулся крепкого здоровья вам всем и вашим родным ,0,0.9999640608161201
33623,и хорошо что он не знает про такую как я и что в мечтах моих ванильные снежинки зима а под шагами босоногими метели и лед он больше никогда из мыслей моих не уйдет и мне не стыдно закричать о том что это любовь его слова на 3 минуты так прожгли мою кровь я продолжаю повторять себе что все хорошо но понимаю он мне нужен нужен еще ,0,0.6680709517213551
33624,всё что вы должны знать о состоянии медицины россии тем кому наскучили сказки и обещания вероники скворцовой ,0,0.943945636874636
33625,в россии полная жопа беременных вместе с детьми выгоняют на улицу а чтобы получить зарплату нужно публично сдать кровь https www youtube com watch feature player_detailpage amp v 9aln8vrg5ra путин прибавь путин ещё ,0,0.722365612897003
33627,срочно друзья в актау нужна ваша помощь ,0,0.9977159937719535
33630,ребята sos ,0,0.9993807085248595
33631,для нормальной жизнедеятельности даши необходима инсулиновая помпа даше нужно регулярно принимать инсулин и замерять уровень сахара в крови я очень благодарна всем за помощь и понимания на счёту 27 04 16 51 400 номер счета приват банк 5168 7572 6731 4161 кошевая евгения валеривна 0508354991 ,0,0.9834417818787647
33632,срочно нужна передержка вчера вечером обнаружили этого кота передвигается но с трудом видимых переломов нет есть сильные ушибы внутренних органов мочится с кровью и головы видно на фото сейчас он находится на улице где постелили там м лежит но всем понятно что лечить там просто невозможно да и элементарно убежать от собак он просто не сможет сил нет абрикосу так назвали нужен совсем небольшой уголок может кто захочет спасти котика к врачу свозим всем обеспечим 8 915 566 88 80 наталья ,0,0.9977124018235664
33635,добрый день анонимно требуется медсестра тоо кдл олимп в п шетпе для взятия крови у детей и взрослых остальные детали обсудим при собеседовании обращаться по телефону 8 701 961 72 36 ,0,0.9880816356595425
33640,помедли господи помедли еще со днем славы твоей нам еще нужен день нашего сетования дай нам оплакать себя самих и рукописание грех наших изглажденное твоею кровию но непрестанно нами возобновляемое смыть слезами покаяния святитель_филарет ,0,0.6575260215117467
33641,мне нужна кровь ,0,0.9981091866186715
33650,требуются врач лаборант и врач эпидемиолог в областной центр крови телефон 40 32 78 доб 108 ,0,0.9945530982465894
33651,а для чего по вашему нужны черные перчатки ответ прост чтобы была менее видна ваша кровь стоматология ,0,0.9269198707466929
33653,донор для тех кто за рулем во владимире началась акция автомотодонор она пройдет с 25 по 28 апреля только за прошлый год в регионе произошло около 3000 дтп в них погибло 389 человек почти 4 тысячи были травмированы многим пострадавшим требовалось переливание крови http www mirtv33 ru 2016 04 vo vladimire proxodit vserossijskaya donorskaya akciya avtomotodonor ,0,0.9159702323898071
